2015-11-01T19:30:00;Horse;Indie, soul and pop by the Fife-born singer-songwriter, Horse McDonald.;http://www.horsemcdonald.com
2015-11-11T20:30:00;Dan Clark;Dan Clark, star of BBC3's How Not To Live Your Life, brings his comedy songs and live band on tour.;http://danclarkcomedy.co.uk/
2015-05-21T19:00:00;Dum Dum Girls;Buzzsaw guitars and girl group harmonies from this Californian band.;http://wearedumdumgirls.com
2015-04-14T19:00:00;Toseland;Old school metal, fronted by the Doncaster-born ex-motorcycle racer, James Toseland.;http://www.toselandmusic.com
2015-05-07T19:30:00;David Ford;A night of country, pop, Americana and honky tonk blues.;http://www.davidfordmusic.com
2015-05-29T19:00:00;Buzzcocks;Punk veterans who can still pull off those frustrated teenage sentiments and shine with 'Ever Fallen in Love?'.;http://www.buzzcocks.com
2015-06-09T19:30:00;The Dreamboys;The ultimate ladies night featuring some of the best looking boys in an all male glamour extravaganza.;http://www.dreamboys.co.uk
2015-05-06T19:00:00;The Hearts;Trio whose EP Lips was released in early 2015.;http://www.loveandriots.com/
2015-11-10T19:30:00;The Queen Extravaganza;The official Queen tribute act, assembled by Roger Taylor.;http://www.queenextravaganza.com/
2015-06-08T19:00:00;The Cadbury Sisters;The three siblings (yes they are direct descendants of Cadbury of the chocolate variety) mix trad folk with modern influences.;https://cadburysisters.wordpress.com/
2015-05-04T19:30:00;Will Varley;Rambling folk troubadour.;http://www.willvarley.com
2015-07-25T19:00:00;Boyzone;The original soppy Irish boy band with granny appeal return celebrating 20 years (way to make us feel old, Boyzone) with their BZ20 Anniversary Tour.;http://boyzonenetwork.com/
2015-10-03T19:00:00;Rae Morris;Teen singer-songwriter from Blackpool.;http://www.raemorris.co.uk
2015-06-09T19:00:00;Ash;Alt.rock with indie and punk vibes from the multi-million selling trio and Brit rock favourites.;http://www.ash-official.com/
2015-05-03T19:00:00;Darlia;Grunge-flavoured rock by the three-piece band from Blackpool.;http://www.darlia.co.uk/
2015-12-11T19:00:00;Alexander O'Neal;Soul and R&ampB songsmith known for the 80s hits 'If You Were Here Tonight', 'Criticize' and 'Saturday Love' performs with a full live band.;http://www.alexanderoneal.com
2015-12-30T19:00:00;Bad Manners ;Buster Bloodvessel and co persist with the comedy ska.;http://www.badmannersonline.com
2015-09-17T19:30:00;King Crimson;Robert Fripp's pioneering intense psych-rockers return with a new seven-piece, three-drummer line-up.;http://www.dgmlive.com/
2015-05-01T19:00:00;Akala;Akala aka Kingslee Daley, brother to Ms Dynamite, steps up to the hip hop plate in his own right.;http://www.akalamusic.com
2015-05-20T19:00:00;Years & Years;Energetic pop rockers.;http://yearsandyearsofficial.com/
2015-05-07T19:00:00;Lucy Spraggan;X Factor singer-songwriter with a light, observational style.;http://www.lucyspraggan.com/
2015-05-30T19:00:00;Manic Street Preachers;The anthemic Welsh rockers return with a new album Rewind the Film.;http://www.manicstreetpreachers.com/
2015-12-19T18:30:00;Gareth Malone;The TV choirmaster heads out on tour.;http://www.garethmalone.com/
2015-04-17T19:00:00;Duke Special ;AKA Peter Wilson from Belfast, who has impressed the White Stripes and the Hives with his gramophone-backed after-hours balladeering and jaunty piano pop. ;http://www.dukespecial.com/
2015-12-03T19:00:00;Diversity;Street dance skills from the winners of the third series of Britain's Got Talent who actually, believe it or not, have some of the aforementioned talent.;http://www.diversityofficial.com
2015-11-30T20:00:00;Bill Bailey: Limboland;The master of surreality airs his qualms and doubts about the world via a charming blend of religious dubstep, horntallica and an interesting new musical take on Downton Abbey.;http://www.billbailey.co.uk
2015-04-27T19:00:00;Young Kato;Indie and alt.pop by the band with members from Cheltenham and Birmingham.
2015-04-15T19:30:00;Hollie McNish;Spoken word from the slam poetry champion who straddles the gap between performance poetry and pop.;http://holliemcnish.com
2015-06-23T16:00:00;Foo Fighters;Big boisterous rock from the nicest man in music and former Nirvana sticksman Dave Grohl and co.;http://www.foofighters.com/
2015-05-04T19:00:00;The Once;The three-piece from Newfoundland, Canada, performs a mixture of original and traditional folk with three-way harmonies.;http://www.theonce.ca
2015-05-24T19:00:00;Bryan Ferry;Super smooth Roxy Music vocalist tours his latest album Avonmore.;http://www.bryanferry.com/
2015-04-28T19:00:00;Nick Cave ;He's calling it a solo tour but the brooding singer is accompanied by a backing band of current and former Bad Seed members.;http://nickcave.com/
2015-11-25T20:00:00;Dynamo;Magician and illusionist in the David Blaine mould.;http://www.dynamomagician.com/
2015-10-27T20:00:00;Christy Moore with Declan Sinnott;Moore is one of Ireland's leading solo artists, mixing traditional song with contemporary social and political commentary. ;http://www.christymoore.com
2015-06-02T19:00:00;John Barrowman;The housewives' choice returns with his variety show mix of pop hits, West End numbers and general campery.;http://www.johnbarrowman.com
2015-12-03T19:30:00;Beyond the Barricade;A selection of the best-loved songs from new and classic West End shows like The Phantom of the Opera, Mamma Mia, The Lion King and Les Miserables.;http://www.beyondthebarricade.com
2015-05-15T19:00:00;Crazy P;Chilled and eclectic deep house and electronica five-piece.;http://crazyp.co.uk/
2015-08-01T19:00:00;The Sex Pistols Experience;Sex Pistols tribute outfit (if you hadn't guessed).;http://www.sexpistolsexperience.co.uk
2015-08-15T19:00:00;Roxy Musique: Roxy Music Tribute;Bryan Ferry and his art rock outfit have their hits performed by a world class ensemble with tributes to Phil Manzanera, Andy Mackay, Eddie Jobson, Paul Thompson and John Gustafson.;http://roxymusique.com
2015-04-11T11:00:00;The Worm -- An Underground Adventure;An adventure with Wilma and William as they journey to find the elusive worm species. For ages 3 --7.;http://www.ecodrama.co.uk/
2015-10-17T19:00:00;Livewire;For those about the rock, AC/DC tribute band.
;http://www.livewiredc.co.uk/
2015-08-12T19:00:00;The Tubes;Seventies rockers and one-time MTV faves (back when MTV played music), best known for hit 'She's a Beauty'.;http://www.thetubes.com
2015-05-02T19:00:00;Band of Friends;A celebration of Rory Gallagher featuring original band members Gerry McAvoy and Ted McKenna and friends.;http://www.bandoffriends.eu/
2015-05-14T20:00:00;The Phantom Band;Glasgow's compelling Krautfolk ensemble.;http://www.phantomband.co.uk/
2015-05-06T20:00:00;RM Hubbert;Guitar instrumentals from ex-El Hombre Trajeado man.;http://www.rmhubbert.com/
2015-04-23T20:00:00;Shield Patterns;Manchester-based based artist Claire Brentnall's songs come backed by strings, synth and piano.;http://www.shieldpatterns.com
2015-05-17;Richard Dawson;Acclaimed Northumbrian singer-songwriter drawing comparisons to John Martyn and Captain Beefheart.;http://www.richarddawson.net/
2015-04-26T10:30:00;Come & Sing Haydn's Creation;Come and sing Haydn's Creation with the Scottish Schools Orchestra Trust.;http://www.sscot.org.uk
2015-12-05T14:00:00;Scottish Ballet: Cinderella;Scottish Ballet's festive production of the classic rags-to-riches fairy tale, set to the unmistakable score penned by Prokofiev, which is performed by the Scottish Ballet Orchestra.;http://www.scottishballet.co.uk
2015-04-17T23:00:00;Substance;Edinburgh's long-running underground techno party.;http://substance-audio.com
2015-07-14T19:30:00;Inala;A mix of Western ballet and traditional Zulu song and dance with live music from Ladysmith Black Mambazo.;http://inala.co.uk
2015-04-17T19:30:00;Paul Lamb & the Kingsnakes;One of the UK's premier blues bands takes to the stage with a fusion of west coast swing and Chicago south side blues. ;http://paullamb.com/
2015-06-03T20:00:00;Chuck Prophet & the Mission Express;Former frontman of cosmic cowboys Green on Red for whom 'all roads lead to Dylan'.;http://chuckprophet.com
2015-04-11T19:30:00;The Deadly Winters;Folk rock and melodic indie synth pop.;http://www.thedeadlywinters.com/
2015-04-02T20:00:00;Robert Vincent;Liverpool singer-songwriter mixing folk, rock and country.;http://robertvincentmusic.com/
2015-04-17T19:00:00;Carla Bozulich and Don The Tiger;Art-punk provocateur Carla Bozulich is accompanied by underground Spanish musician, Don the Tiger.;http://carlabozulich.com/
2015-06-14T10:00:00;Race for Life;Join the UK's largest women-only fundraising event and walk, run, jog or dance 5 or 10k to raise money for Cancer Research UK. The 5k event is suitable for all levels of ability and Race For Life provide you with a training plan and sponsorship pack to get you started.;http://www.raceforlife.org
2015-10-30T19:15:00;Wishbone Ash;UK rock veterans and twin guitar pioneers.;http://wishboneash.com/
2015-06-14T19:00:00;The Burning Hell;Acoustic indie-folk duo Mathias Kom and Ariel Sharratt from Canda.;http://www.wearetheburninghell.com
2015-04-28T19:00:00;Ugly Duckling;Old school funky hip hop invested with humour and intelligence.;http://www.uglyduckling.us
2015-04-17T19:00:00;The Complete Stone Roses;Stone Roses tribute act officially approved by Roses bassist Mani.;http://www.stoneroses.net
2015-04-24T19:30:00;Skinny Lister;Folky sounds from London five-piece.;http://www.skinnylister.com
2015-05-12T10:30:00;The Edibles;A multi-sensory show full of magical ingredients. Three bakers are creating a specially ordered cake when a hungry mouse sneaks in and causes havoc. Ages 3--7.;http://www.grinagog.co.uk/
2015-05-31T19:30:00;Martin Aelred;Aelred (tenor) performs classical contemporary songs.;http://martinaelred.info
2015-05-29T20:00:00;James Grant;Ex-Love and Money man ploughs a folkier furrow with his solo career.;http://jamesgrantsongbook.com/
2015-05-08T20:00:00;Breabach;Blending double bagpipes, whistle, fiddle, song and Scottish stepdance with Celtic flair and frenzy.;http://www.breabach.com
2015-04-02T09:30:00;University of Edinburgh Latin American Forum: How Sustainable is Latin America?;A forum exploring sustainable business practices in Latin America, with world-class guest speakers and panel talks.;http://www.latamforumedinburgh.com
2015-04-11T19:30:00;Bad Name;Bon Jovi tribute act.;http://www.bad-name.com/
2015-04-13T10:00:00;Step It Up Dance: Easter Camp;Teaching kids various styles of urban dance, how to create their own graffiti t-shirts and canvases. There's also a visit from an ex-professional rapper, who is there to teach rap and beatboxing.;http://www.stepitupdance.co.uk
2015-04-15T18:00:00;Wiff Waff Club Night;Wiff Waff run club nights for those of you who want some extra time to work on backhand and topspin.;http://wiff-waff.org
2015-04-09T20:00:00;Stoneghost;London-based hard-edged brand of rock and metal quartet.;http://www.facebook.com/STONEGHOSTROCKS
2015-05-02T20:00:00;The Cavern Beatles;Tribute to the classic songs of the Fab Four by another group of musicians from Liverpool.;http://www.cavernbeatles.com
2015-08-26T18:30:00;James;Madchester veteran indie rockers of 'Sit Down' fame stand up once again for a night of reworked Britpop classics.;http://www.wearejames.com/
2015-05-29T19:00:00;Larry Miller Band;Blues-rock by the veteran singer-guitarist and band.;http://www.larrymiller.co.uk/index.htm
2015-04-02T19:30:00;Broadway Bound;A celebration of dance featuring over 120 professional performers. Choreographed by Murray Grant. ;http://www.themgaacademy.com
2015-04-19T10:00:00;Jack and Jill Market;An opportunity for mums and dads to buy and sell nearly-new baby and kids' (ages 0--9) items of good quality. Book a stall to sell or turn up on the day to grab a bargain.;http://www.jackandjillmarket.co.uk
2015-04-21T19:30:00;Ewan McLennan;Folk, ballads and airs from guitarist/singer McLennan.;http://www.ewanmclennan.co.uk
2015-04-23T19:30:00;Dave Arcari;Alt.blues guitarist Arcari performs from his back catalogue.;http://www.davearcari.com/
2015-05-04T19:30:00;Dean Owens;The Americana-influenced Scottish singer-songwriter performs tracks from his latest album Into The Sea.;http://www.deanowens.com/
2015-07-01;Summer School;A summer school in painting and drawing. Classes, workshops and short courses are all available.;http://www.edinburghdrawingschool.co.uk/summer-school-2015
2015-04-17T10:30:00;Creating Found Poetry;Learn how to create found poems and present them in a crafty way.;http://WordPerfectWorkshops.com
2015-04-25T12:00:00;Pedal on Parliament;Massed bike ride from the Meadows down to the Scottish Parliament at Holyrood to raise awareness of the need for proper provision for cyclists on our roads. Come one, come all (even those who don't own a bike) to help make some noise for road safety and follow it all up with a picnic in Holyrood Park.;http://www.pedalonparliament.org
2015-04-12T20:30:00;Patrick Monahan: Adventures in Monahan Land;Playful, interactive comedy from the Irish/Iranian star of Splash! and Show Me the Funny.;http://www.patrickmonahan.co.uk/
2015-08-27T18:30:00;Flaming Lips;The Flaming Lips bring their cosmic eccentric live show, furry animals and fake blood back to the UK.;http://www.flaminglips.com
2015-05-11T13:30:00;Henry the Fifth;Unicorn Theatre present a modern telling of Shakespeare's play that explores the way power can lead to conflict. Ages 8+.;http://www.unicorntheatre.com/
2015-05-14T10:15:00;Dream City;De Dansers use live music and invigorating dance to tell the story of children living in a war zone. Suitable for ages 6--11.;http://www.dedansers.com/
2015-09-27T11:00:00;Active Archaeology;A longer walk focussing on the rich archaeological history of Holyrood Park - enjoy the chance to get out and about and benefit from the expert knowledge of a park Ranger. Booking essential.;http://www.historical-scotland.gov.uk
2015-09-19T12:00:00;Celtic Crag;Discover what life was like in Holyrood Park 2000 years ago, when it was home to Celtic tribes, on this 3-hour guided walk. Booking essential.;http://www.historic-scotland.gov.uk
2015-06-20T17:00:00;Edinburgh Night Ride;Criss-cross your way across the city as an individual rider or as part of a team, and check out the sites of the city all bathed in glorious moonlight on a 50-mile course beginning and ending at Holyrood Palace. Ride for the charity of your choice. Children ages 14--17 can take part with an accompanying adult.;http://www.edinburgh-nightride.com/
2015-04-14T19:00:00;Benighted;Brutal death metal and grindcore form France.;http://www.brutalbenighted.com/
2016-03-11T19:30:00;Ellen Kent's Tosca;Traditional setting of Puccini's opera mixing true love, torture and treachery.;http://www.ellenkent.com
2015-04-11T13:30:00;Nutrition and Cooking Class -- The Power of Food for Diabetes Prevention and Treatment Class;Dietary class for diabetics and those concerned about diabetes. Featuring cookery demonstrations, food samples and more.;http://carolinesplantbaseddiet.com
2015-05-16T19:30:00;Virgin of the Birds;Lo-fi folk meets art rock.;http://www.virginofthebirds.com/
2015-04-18T19:00:00;Trails;Angular rock from the Guildford-based band.;http://wearetrails.com/
2015-06-13T19:30:00;Scottish Fiddle Orchestra;The Scottish Fiddle Orchestra is the country's foremost large ensemble for traditional music.;http://www.sfo.org.uk
2015-05-22T20:00:00;Thea Gilmore;Prolific young singer-songwriter from Oxfordshire whose style is strongly influenced by Bob Dylan, Tom Waits and Joni Mitchell.;http://www.theagilmore.com
2015-04-11T19:00:00;Trapped Mice;Indie folk and feedback from Trapped Mice.;http://trappedmice.com
2015-04-23T19:30:00;Foster & Allen;Popular Irish folk duo whose career spans over 40 years and 30 albums.;http://www.fosterandallen.com
2015-07-04T19:30:00;David Daniels;Extracts from classic opera from much respected countertenor Daniels.;http://www.danielssings.com
2015-06-20T19:30:00;Songdog;Dark, literate, folk noir quintet from Wales.;http://www.songdog.co.uk/
2015-05-15T10:30:00;The Gold Digger;A cast of actors and musicians sing and tell their stories of searching for gold in America and longing for the land they left behind. Accompanied by live bluegrass music. Ages 10+.;http://teatretmoellen.dk/DK.aspx
2015-05-11T10:30:00;By Hand (A Mano);Told with hands and clay characters the show follows a small hero and his desire to escape from the window of a pottery shop.;http://www.ikebanah.es/
2015-05-11T19:15:00;Waves;Waves tells the story of  young Australian Elizabeth Moncello, the unofficial inventor of the butterfly stroke, who copied the fish, penguins and dolphins. Suitable for ages 8+.;http://alicemarycooper.com/
2015-05-12T10:30:00;The Lost Things;A dark fairytale about losing and finding things. When a young boy falls into a fantastical new world he discovers all the things people have lost. Presented by award winning theatre company, Tortoise in a Nutshell. Ages 9+.;http://www.tortoiseinanutshell.com
2015-04-15T19:00:00;Illicit Ink Skyground;Illicit Ink's narrative-focused spoken word event offers an unusual set-up: a crew of writers and performers work together to create an ensemble story with a complete narrative arc.;http://illicitink.net/
2015-04-17T19:00:00;Rally & Broad;A literary-flavoured cabaret night, boasting spoken word, 'live literature', new music and dancing into the wee small hours. Hosted by Jenny Lindsay and Rachel McCrum.;http://rallyandbroad.wordpress.com
2015-04-15T11:00:00;The Three Bears;Clydebuilt Puppets takes the classic story of Goldilocks and those much put-upon bears and gives it a healthy eating spin. Ages 3+.;http://www.clydebuiltpuppet.co.uk
2015-04-09T19:00:00;Neon Waltz;Indie rock from the Caithness-based band.;http://neonwaltz.com/
2015-05-21T19:30:00;Son Of Dave;Son of Dave is the harmonica-touting Benjamin Darvell, formerly of Crash Test Dummies, who kicks up a raw blues dust storm all on his lonesome.;http://sonofdave.com
2015-05-22T20:00:00;Altan;Irish folk by the well-established band who were formed in County Donegal in 1987 by lead vocalist Mairead Ni Mhaonaigh.;http://altan.ie
2015-04-19T23:00:00;Eclair Fifi;DJ known for her encyclopedic knowledge of Latin freestyle, Italo, rap and R&ampB.;http://eclairfifi.com/
2015-05-30;Edinburgh Bach Choir;The amateur choir performs at least two concerts every year, one of which is normally dedicated to Bach. ;http://www.edinburghbachchoir.org.uk
2015-05-14T19:30:00;Scottish Chamber Orchestra: The Creation;Haydn was inspired to write The Creation when he went to London and heard the oratorios of Handel. Christopher Hogwood was originally booked to conduct, but with his untimely death in 2014 the baton has been placed in the very able hands of Harry Christophers. With guest soloists Sophie Bevan, Andrew Staples, Markus Werba and the SCO Chorus.;http://www.sco.org.uk
2015-04-11T19:30:00;Edinburgh Youth Orchestra;The Edinburgh Youth Orchestra has been offering young musicians practical experience for over 50 years, culminating in concerts in major venues across the nation.;http://www.edinburghyouthorchestra.org/
2015-04-20T18:00:00;Hebrides Ensemble: Horn Quintets;The ensemble plays horn quintets by Mozart and James MacMillan. ;http://www.hebridesensemble.org.uk/
2015-04-09T17:15:00;Jo Nesbo: Blood On Snow;The successful Norwegian writer discusses his new thriller Blood On Snow and the popular Harry Hole series. ;http://www.jonesbo.co.uk/
2015-04-11T10:00:00;Edinburgh Comic Con;Comics, cosplay and a whole host of talent and traders at this event, which is now in its second year. Guests include Ryan Browne, Tanya Roberts, Dan McDaid and Iain Laurie.;http://www.heroconventions.com/
2015-10-31T19:30:00;Roy G Hemmings Motown Hits Show;A celebration of timeless Motown and soul songs from the longest serving member of The Drifters.;http://royghemmings.com/
2015-04-02T10:00:00;Georgia Horgan: Machine Room;Writing, images and artifacts related to the proliferation of the textile industry in Scotland and how it affected witch hunting in the seventeenth century.;http://www.georgiahorgan.co.uk/
2015-06-11T19:30:00;Edinburgh College Showcase;Student musicians showcase of classical, jazz and traditional music.;http://www.edinburghcollege.ac.uk/
2015-05-15T10:30:00;Garry Fabian Miller: Dwelling;Rugs created as part of a collaboration between Dovecot Studios and the photographic artist.;http://www.garryfabianmiller.com/
2015-05-23T19:30:00;Edinburgh Light Orchestra;From Coates to Ellis and from Wood to Sullivan, light music is enduringly popular and the Edinburgh Light Orchestra gives regular concerts celebrating this evocative repertoire.;http://edinburghlightorchestra.moonfruit.com
2015-05-10T19:30:00;Lene Lovich Band;Detroit-born post-punk pop singer, best known for her bonkers 80s hit 'Lucky Number'.;http://www.lenelovich.net/
2015-05-15T19:30:00;Edinburgh University Music Society Summer Concert;The society's symphony orchestra, sinfonia, and chorus join forces for a summer musical extravaganza.;http://musoc.eusa.ed.ac.uk
2015-04-03T19:30:00;Edinburgh University Wind Band;Conducted by Morvern Bell.;http://www.euwb.co.uk/
2015-06-19T19:00:00;Dead Rider;Apocalyptic US noiseniks;http://www.dragcity.com/artists/dead-rider
2015-06-22T19:30:00;St Mary's Music School;St Mary's Music School is Scotland's specialist independent music school for young people aged 9--19, where musically-gifted students get special instruction as well as a general education. As part of the curriculum, various configurations of student musicians give regular public performances.;http://www.st-marys-music-school.co.uk/
2015-04-30T23:00:00;Daniel Avery;The young Brit signee to Erol Alkan's Phantasy Sound label comes to Scotland.;http://daniel-avery.tumblr.com/
2015-05-03T14:30:00;RSNO Chamber Series: Goldberg Variations;Bach's incisive set of keyboard variations, as arranged for a string ensemble by Dmitry Sitkovetsky.;http://www.rsno.org.uk/
2015-05-10T19:30:00;Bach Ensemble of Edinburgh;Formed in 2012, the ensemble specialises in baroque music.;https://sites.google.com/site/bachensembleofedinburgh/
2015-04-10T19:00:00;Last of the Privateers;Folky indie rock five-piece from Edinburgh.;http://lastoftheprivateers.com/
2015-04-25T19:30:00;Dunedin Consort: Wond'rous Machine;The Consort plays Handel's Coronation Anthems and Organ Concerto Op 7 No 1, plus Purcell's Hail, bright Cecilia!;http://www.dunedin-consort.org.uk
2015-06-13;Chapter House Singers;The Chapter House Singers are an amateur choir based at St Mary's Episcopal Cathedral in Edinburgh, singing regular services at the cathedral and performing two concerts a year in the capital.;http://chapterhousesingers.com/
2015-04-30T19:00:00;From the Jam;Now featuring only one member From the Jam. Bruce Foxton is joined by Russell Hastings and drummer Steve 'Smiley' Barnard on their 'The Public Gets What The Public Wants' tour.;http://www.fromthejam.co.uk/
2015-05-01T20:00:00;Bella Hardy;Award-winning and prolific folk singer, songwriter and fiddler from Derbyshire, with five albums under her belt before turning 30.;http://www.bellahardy.com/
2015-04-24T10:00:00;Friday Morning Life Drawing Class;Six-week life drawing class for all ages.;http://lookanddraw.co.uk/
2015-06-13;The MoonWalk Scotland;A sponsored nocturnal power walk to raise funds to combat breast cancer. As an added bonus, all participants are invited to walk in their bras (and that includes the men). This year, there's an Alice in Wonderland theme.;http://www.walkthewalk.org
2015-06-11T18:00:00;NYOS Junior Orchestra;The NYOS Junior Orchestra, formerly the National Children's Orchestra of Scotland, is the junior ensemble of the National Youth Orchestras of Scotland and is open to children aged 8--13.;http://www.nyos.co.uk
2015-04-02T22:00:00;Dance Back to the Future;A night of dancefloor classics, retro rock and disco from across the decades stretching from the 60s to last week. All proceeds will be donated to Scottish Autism.;http://www.facebook.com/events.crowd
2015-04-18T19:00:00;The Leith Theatre Sessions;Fundraiser in support of the Leith Theatre Trust and their work to restore and reopen Leith Theatre as a multi-function venue. Includes live music from The Black Diamond Express and Miracle Glass Company.;http://leiththeatretrust.org
2015-12-30;Edinburgh's Hogmanay;Edinburgh's world-famous Hogmanay celebration ushers the new year in with a bang. A Torchlight Procession winds through the historic Old Town and onto a son et lumiere on Calton Hill on 30 Dec, a massive street party with live music that culminates with Midnight Fireworks from the ramparts of Edinburgh Castle and 'Auld Lang Syne' on 31 Dec, and for those brave souls still wanting more, there's the Loony Dook (in the River Forth) on 1 Jan.;http://www.edinburgshogmanay.com
2015-09-30;Balerno Music Festival;This community-run music festival returns with folk and classical concerts, workshops and a distinctly family-orientated feel. The 2014 festival featured performances from Balerno Theatre Company, the Pentland Singers and folk courtesy of Real Time, George Duff and Kevin Macleod. The Church Hall acts as a social hub for the weekend, with refreshments on offer all day and suppers in the evening.;http://www.balernomusicfestival.org.uk
2015-08-29;Edinburgh Mela;World music, dance, fashion, food and fun spread over four areas: the Main Music Stage, the Mela World Dance Feste (newly established in 2012), the Mela Mix stage and the Mela Kidzone. The Mela Global Food Village is on hand to replenish your energy after taking in all the sights and sounds.;http://www.edinburgh-mela.co.uk
2015-07-17;Edinburgh International Fashion Festival;A festival incorporating runway shows and glam afterparties, plus more intellectual talks on fashion-linked topics.;http://edinburghinternationalfashionfestival.com/
2015-06-26;Edinburgh International Magic Festival;MagicFest pulls another rabbit out of the hat with a programme of close-up conundrums, mindboggling illusions, comic cabaret and other feats of the impossible. The festival features workshops as well as shows and ends with the illustrious Closing Gala, a fast paced performance of illusion, sleight of hand, circus and mind reading.;http://www.magicfest.co.uk
2015-05-18T19:30:00;Enuff Z'Nuff;Glam metal and hard rock from the veteran American band founded by singer Donnie Vie and bassist Chip Z'Nuff.;http://www.enuffznuff.com
2015-04-30;Beltane Fire Festival;A modern interpretation of the ancient fertility festival of Beltane in the spectacular setting of Calton Hill. Beltane Fire Society performs the story of the death of winter and the birth of summer via dance, drumming, debauched acrobatics, giant-puppetry and fire.;http://www.beltane.org
2015-04-04;Edinburgh International Science Festival;Hands-on science for adults, children and families in venues across the city with programme ranging from the entertaining to the controversial and, of course, the icky.;http://www.sciencefestival.co.uk
2015-04-02T10:30:00;Magne Furuholmen: Peeling A Glass Onion;Solo exhibition of works by Magne Furuholmen.;http://www.magnef.org
2015-05-07T19:30:00;Thomas McCarthy;Irish traveller songs from McCarthy.;http://www.thomasmccarthyfolk.com/
2015-10-10T10:00:00;Capital Comic Con;A chance to indulge in the world of comics, superheroes and graphic novels with stalls offering back issues, books and merchandise as well as a number of special guests.;http://www.capitalcomiccon.com
2015-10-31;Samhuinn Fire Festival;Hosted by Beltane Fire Society, the Samhuinn Fire Festival celebrates the Celtic New Year, marking the end of summer and welcoming the onset of winter. It takes the form of a stunning torchlit procession down the Royal Mile, with acrobatics, fireworks, beautiful costumes and breathtaking performances.;http://www.beltane.org
2015-04-02T09:00:00;Eleni Kalorkoti;Work by Edinburgh-born illustrator whose work has appeared in the New York Times and publications by the V&ampA and Random House.;http://www.elenikalorkoti.com
2015-04-25;Scottish Pole Dance and Fitness Convention;Experienced fitness teachers help you improve your strength and flexibility, whatever your skill level.;http://www.goeswell.co.uk/
2015-04-25T17:00:00;Edinburgh Pole Competition;Pole dancing competition open to all levels of performer, with age categories from 16 up. Spectators are welcome, too, but will have to pre-book.;http://www.goeswell.co.uk
2015-05-11T19:30:00;Russell Watson;One of the country's most popular crossover singers returns to the stage.;http://www.russellwatson.com
2015-04-03T20:30:00;Monkey Barrel Comedy;A weekend packed full of top local and visiting comedians to tickle your funny bone in an entirely appropriate way.;http://www.monkeybarrelcomedy.com/
2015-06-06;Meadows Festival;Edinburgh's festival season kicks off with the Meadows Festival, which offers a local band line-up, dance groups, quirky performers and workshops amidst lots of family-friendly activities.;http://meadowsfestival.3st.org.uk/
2015-05-11;Imaginate Festival;Scotland's international festival of performing arts for children and young people presents a selection of shows from Scotland and across the world, from storytelling to puppetry, suitable for anyone with an imagination.;http://www.imaginate.org.uk
2015-04-04;GastroFest;Science and gastronomy converge at this foodie mini-fest organised by Edinburgh International Science Festival. Food producers, chefs and mixologists help sciencey types explore the experiences of taste, disgust, pleasure and other aspects of consumption through demos, workshops, exhibitions and discussions.;http://www.sciencefestival.co.uk/
2015-12-13T14:30:00;Harps of Gold Christmas Concert;The Clarsach Society presents an afternoon of festive carols and readings.;http://www.clarsachsociety.co.uk
2015-04-23T18:30:00;Edwin Morgan: The Midnight Letterbox;Discussing the life and work of Edwin Morgan through his letters, which are collected in a new volume.;http://www.edwinmorgan.com/
2015-04-16T19:30:00;Falling Red;Punk/metal band from Carlisle.;http://www.falling-red.com
2015-04-29T19:30:00;Karma To Burn;Stoner and desert rock by the three-piece band from West Virginia.;http://www.k2burn.net
2015-07-17T20:00:00;Morpheus Rising;Powerful melodic rock and metal.;http://www.morpheusrising.co.uk
2015-04-04T10:00:00;Cutting Edge: Hungarian Glass;A look at recent developments in Hungarian glassware.;http://scottish-gallery.co.uk/hungarianglass
2015-05-14T18:30:00;Caesura;An eclectic and experimental night of poetry, performance and spoken word, held on the second Friday of each month.;http://goodnightpress.com/
2015-05-22T18:00:00;Great Grog Spring Fair;An evening festival to celebrate delicious fermented grape juice, with over 100 different wines on hand to taste. Tickets are redeemable against a case of wine.;http://www.greatgrog.co.uk
2015-04-25T13:00:00;Great Grog Bottled Beer Festival;You are spoilt for choice at this beer fest, with over a hundred craft bottled beers from across the globe. Tickets available from the Grog shop or warehouse.;http://www.greatgrogshop.co.uk
2015-04-05T19:00:00;The Listening Room;Acoustic open mic session.;http://thelisteningroom.org.uk
2015-04-23T20:00:00;James Yorkston;Folk from the Fife musician.;http://www.jamesyorkston.co.uk
2015-04-02T20:00:00;PAWS;Upcoming outfit influenced by lo-fi US guitar rock from the 90s.;http://fat-cat.co.uk/site/artists/paws
2015-04-05T12:00:00;Jackie Gardiner: A Coastal Tale;Seascapes from Arbroath-based painter, her first solo exhibition in Edinburgh.;http://www.jackiegardiner.co.uk/
2015-05-10T12:00:00;Janet Melrose;Nature-inspired images by painter from Crieff.;http://www.janetmelrose.com/
2015-04-18T19:30:00;The Edinburgh Singers;The Edinburgh Singers were founded in 1952, and is one of the most skilled choirs in the country.;http://www.edinburghsingers.org.uk
2015-05-21T19:00:00;Big D & the Kids Table;Ska and punk and everything else from Massachusetts.;http://bigdandthekidstable.com/
2015-04-09T18:00:00;AL Kennedy in Conversation with Jenni Fagan;Author AL Kennedy takes part in a reading and conversation with Edinburgh University Writer in Residence, Jenni Fagan.;http://www.a-l-kennedy.co.uk/
